sentence,fr_childes_best_clm_42,fr_childes_best_clm_30,fr_childes_best_clm_13,fr_wikipedia_best_clm_42,fr_wikipedia_best_clm_30,fr_wikipedia_best_clm_13
l'enfant arrive au lieu de rendez-vous et met la nappe sur la table,-11.272725105285645,-13.530884742736816,-10.987936019897461,-6.281024932861328,-5.707764625549316,-6.628640174865723
les enfants arrivent au lieu de rendez-vous et met la nappe sur la table,-11.389008522033691,-13.81407642364502,-10.804376602172852,-8.629379272460938,-8.494728088378906,-8.102518081665039
les enfants arrivent au lieu de rendez-vous et mettent la nappe sur la table,-11.54199504852295,-13.94612979888916,-11.40804386138916,-6.7184343338012695,-5.148263454437256,-4.637341022491455
l'enfant arrive au lieu de rendez-vous et mettent la nappe sur la table,-12.250883102416992,-14.147955894470215,-11.362689018249512,-10.764530181884766,-9.212183952331543,-8.486414909362793
le lapin poursuit une nouvelle mission et grandit très rapidement,-11.98902702331543,-12.251363754272461,-12.919100761413574,-8.576603889465332,-9.834526062011719,-8.964407920837402
les lapins poursuivent une nouvelle mission et grandit très rapidement,-12.866388320922852,-12.436708450317383,-13.013296127319336,-10.117390632629395,-10.599485397338867,-11.268392562866211
les lapins poursuivent une nouvelle mission et grandissent très rapidement,-20.219355583190918,-18.408780097961426,-22.941770553588867,-10.603506088256836,-10.874171257019043,-9.753582954406738
le lapin poursuit une nouvelle mission et grandissent très rapidement,-21.757729530334473,-19.33944272994995,-24.075071334838867,-17.287392616271973,-15.029701232910156,-12.402369976043701
le lapin poursuit une nouvelle mission et apprend une nouvelle histoire,-13.23654556274414,-13.375236511230469,-12.365944862365723,-9.352015495300293,-8.029537200927734,-8.290385246276855
les lapins poursuivent une nouvelle mission et apprend une nouvelle histoire,-12.911871910095215,-12.38914966583252,-11.963577270507812,-11.186192512512207,-11.336308479309082,-12.03023910522461
les lapins poursuivent une nouvelle mission et apprennent une nouvelle histoire,-14.99598217010498,-12.904443740844727,-13.85395622253418,-8.546177387237549,-10.266446590423584,-8.774665355682373
le lapin poursuit une nouvelle mission et apprennent une nouvelle histoire,-16.214951515197754,-14.456408500671387,-14.835137367248535,-13.014452934265137,-12.8093843460083,-12.18397045135498
le lapin poursuit une nouvelle mission et descend les escaliers de la maison,-8.988123893737793,-11.617785453796387,-11.117988586425781,-10.15603256225586,-9.364241600036621,-8.755895614624023
les lapins poursuivent une nouvelle mission et descend les escaliers de la maison,-9.622848510742188,-12.416133880615234,-11.016544342041016,-9.639554023742676,-9.428621292114258,-8.370863914489746
les lapins poursuivent une nouvelle mission et descendent les escaliers de la maison,-12.809552192687988,-14.287618637084961,-12.727373123168945,-9.952457427978516,-9.9382905960083,-8.531595230102539
le lapin poursuit une nouvelle mission et descendent les escaliers de la maison,-12.578416347503662,-14.40092658996582,-14.324303150177002,-17.660932064056396,-17.508017539978027,-15.414287090301514
le lapin poursuit une nouvelle mission et attend le repas chaud,-9.918482780456543,-10.765576362609863,-12.083876609802246,-9.969992637634277,-8.633135795593262,-7.667287349700928
les lapins poursuivent une nouvelle mission et attend le repas chaud,-10.525435447692871,-12.113950729370117,-11.751516342163086,-10.295184135437012,-9.636723518371582,-8.751529693603516
les lapins poursuivent une nouvelle mission et attendent le repas chaud,-14.672220230102539,-15.839316844940186,-12.689322471618652,-10.3760986328125,-9.76918888092041,-9.211904525756836
le lapin poursuit une nouvelle mission et attendent le repas chaud,-15.963359832763672,-16.32590627670288,-15.022076606750488,-16.946840286254883,-14.904021263122559,-13.750755310058594
le lapin poursuit une nouvelle mission et arrive au lieu de rendez-vous,-10.033852577209473,-12.896055221557617,-10.76968765258789,-7.296350002288818,-4.765997886657715,-6.229546070098877
les lapins poursuivent une nouvelle mission et arrive au lieu de rendez-vous,-10.840193748474121,-13.435297966003418,-10.967361450195312,-8.691669464111328,-6.75405740737915,-8.415787696838379
les lapins poursuivent une nouvelle mission et arrivent au lieu de rendez-vous,-11.365044593811035,-12.366523742675781,-9.712014198303223,-7.842055797576904,-5.6153788566589355,-5.780252456665039
le lapin poursuit une nouvelle mission et arrivent au lieu de rendez-vous,-12.143461227416992,-12.24992561340332,-10.424047470092773,-12.041208267211914,-9.728657722473145,-7.571122169494629
le lapin poursuit une nouvelle mission et met la nappe sur la table,-10.173121452331543,-10.26905632019043,-10.062297821044922,-6.547939300537109,-5.6569504737854,-5.08680534362793
les lapins poursuivent une nouvelle mission et met la nappe sur la table,-10.194684982299805,-8.932110786437988,-10.00881576538086,-7.74121618270874,-7.704062461853027,-7.64809513092041
les lapins poursuivent une nouvelle mission et mettent la nappe sur la table,-9.683060646057129,-11.035161018371582,-12.546638488769531,-6.225122928619385,-5.8885626792907715,-6.479977607727051
le lapin poursuit une nouvelle mission et mettent la nappe sur la table,-10.771891593933105,-13.611367225646973,-14.040159225463867,-10.557882308959961,-10.044632911682129,-8.619948387145996
le lapin grandit très rapidement et apprend une nouvelle histoire,-12.684258460998535,-15.666646957397461,-11.021916389465332,-10.301201820373535,-12.651857376098633,-7.812186241149902
les lapins grandissent très rapidement et apprend une nouvelle histoire,-12.119504928588867,-14.304096221923828,-10.461991310119629,-11.409052848815918,-12.360093116760254,-11.101614952087402
les lapins grandissent très rapidement et apprennent une nouvelle histoire,-12.581276893615723,-13.805863380432129,-12.24731159210205,-8.67123556137085,-8.804827690124512,-7.981390476226807
le lapin grandit très rapidement et apprennent une nouvelle histoire,-16.655912399291992,-16.40449810028076,-13.81690502166748,-13.97138786315918,-12.012628555297852,-13.009293556213379
le lapin grandit très rapidement et descend les escaliers de la maison,-9.519124984741211,-11.225337982177734,-8.978950500488281,-8.123088836669922,-9.071598052978516,-7.727046966552734
les lapins grandissent très rapidement et descend les escaliers de la maison,-10.25660514831543,-12.875909805297852,-10.458465576171875,-7.977546691894531,-8.893659591674805,-8.421470642089844
les lapins grandissent très rapidement et descendent les escaliers de la maison,-11.162487030029297,-14.15408992767334,-10.70109748840332,-8.121148109436035,-8.919679641723633,-8.818778038024902
le lapin grandit très rapidement et descendent les escaliers de la maison,-13.639479160308838,-16.55083417892456,-10.533472061157227,-14.347184181213379,-10.81510066986084,-14.11070442199707
le lapin grandit très rapidement et attend le repas chaud,-8.779402732849121,-10.419279098510742,-9.540916442871094,-8.719719886779785,-11.83441162109375,-8.222901344299316
les lapins grandissent très rapidement et attend le repas chaud,-8.887306213378906,-11.612168312072754,-9.759276390075684,-8.156976699829102,-9.849656105041504,-8.283869743347168
les lapins grandissent très rapidement et attendent le repas chaud,-10.296882629394531,-15.447273254394531,-9.892060279846191,-8.226081848144531,-9.86995792388916,-9.41179370880127
le lapin grandit très rapidement et attendent le repas chaud,-13.4257493019104,-17.37873649597168,-11.062195777893066,-15.430557250976562,-12.804278373718262,-14.283980369567871
le lapin grandit très rapidement et arrive au lieu de rendez-vous,-8.327688217163086,-11.663907051086426,-7.729613304138184,-5.720274448394775,-7.902482986450195,-4.570676326751709
les lapins grandissent très rapidement et arrive au lieu de rendez-vous,-9.067754745483398,-12.436260223388672,-8.378055572509766,-7.666860103607178,-8.422419548034668,-8.230525970458984
les lapins grandissent très rapidement et arrivent au lieu de rendez-vous,-8.929193496704102,-11.972212791442871,-10.029228210449219,-7.254570960998535,-7.18033504486084,-6.330513000488281
le lapin grandit très rapidement et arrivent au lieu de rendez-vous,-10.139975547790527,-12.064826965332031,-9.235833168029785,-12.228814125061035,-12.97685432434082,-10.47659969329834
le lapin grandit très rapidement et met la nappe sur la table,-10.551728248596191,-11.668807983398438,-8.920919418334961,-7.712088108062744,-9.740266799926758,-6.1158881187438965
les lapins grandissent très rapidement et met la nappe sur la table,-9.398656845092773,-11.12984561920166,-10.398921966552734,-8.801255226135254,-9.177618026733398,-9.507743835449219
les lapins grandissent très rapidement et mettent la nappe sur la table,-9.68334674835205,-12.450011253356934,-13.196905136108398,-7.455207347869873,-6.877040863037109,-5.559982776641846
le lapin grandit très rapidement et mettent la nappe sur la table,-12.19929313659668,-15.059155464172363,-12.50949478149414,-12.481677055358887,-12.55655288696289,-9.810196876525879
le lapin apprend une nouvelle histoire et descend les escaliers de la maison,-10.977355003356934,-11.084037780761719,-11.782670974731445,-10.976166725158691,-8.371987342834473,-8.216912269592285
les lapins apprennent une nouvelle histoire et descend les escaliers de la maison,-11.857068061828613,-12.439779281616211,-11.804829597473145,-11.063918113708496,-8.379983901977539,-8.136157989501953
les lapins apprennent une nouvelle histoire et descendent les escaliers de la maison,-14.379440307617188,-13.8451566696167,-14.284138679504395,-11.825493812561035,-9.285802841186523,-9.076851844787598
le lapin apprend une nouvelle histoire et descendent les escaliers de la maison,-14.938461303710938,-14.700863361358643,-14.741349220275879,-17.61941957473755,-17.435914993286133,-14.862743854522705
le lapin apprend une nouvelle histoire et attend le repas chaud,-9.405121803283691,-11.978168487548828,-11.770286560058594,-9.843633651733398,-7.799811363220215,-7.891193866729736
les lapins apprennent une nouvelle histoire et attend le repas chaud,-10.38034439086914,-11.976192474365234,-10.9226655960083,-11.856689453125,-10.375801086425781,-10.521642684936523
les lapins apprennent une nouvelle histoire et attendent le repas chaud,-13.3357515335083,-17.323923110961914,-15.418921947479248,-12.729439735412598,-10.621536254882812,-11.302149772644043
le lapin apprend une nouvelle histoire et attendent le repas chaud,-14.788086891174316,-19.5967755317688,-16.786075115203857,-17.056679248809814,-15.231212615966797,-13.79541301727295
le lapin apprend une nouvelle histoire et arrive au lieu de rendez-vous,-9.489819526672363,-12.15638542175293,-9.854055404663086,-8.456199645996094,-7.587436676025391,-7.892754077911377
les lapins apprennent une nouvelle histoire et arrive au lieu de rendez-vous,-10.948272705078125,-12.805755615234375,-11.282384872436523,-12.601527214050293,-11.128854751586914,-11.479293823242188
les lapins apprennent une nouvelle histoire et arrivent au lieu de rendez-vous,-11.517555236816406,-12.730698585510254,-11.018081665039062,-12.241556167602539,-10.554651260375977,-9.755818367004395
le lapin apprend une nouvelle histoire et arrivent au lieu de rendez-vous,-12.34423542022705,-13.446897506713867,-12.183818817138672,-13.0445556640625,-12.045772552490234,-10.21583366394043
le lapin apprend une nouvelle histoire et met la nappe sur la table,-10.568270683288574,-12.290316581726074,-11.004189491271973,-7.1104350090026855,-6.994383811950684,-6.304698944091797
les lapins apprennent une nouvelle histoire et met la nappe sur la table,-12.584856033325195,-11.586407661437988,-11.719878196716309,-9.41943359375,-9.575393676757812,-9.55689811706543
les lapins apprennent une nouvelle histoire et mettent la nappe sur la table,-11.851482391357422,-11.9094820022583,-13.127243995666504,-10.193156242370605,-9.652240753173828,-9.571913719177246
le lapin apprend une nouvelle histoire et mettent la nappe sur la table,-12.25339412689209,-14.921426773071289,-15.36579418182373,-11.165033340454102,-10.801233291625977,-10.11220932006836
le lapin descend les escaliers de la maison et attend le repas chaud,-8.280351638793945,-10.35573673248291,-9.60844898223877,-9.526710510253906,-8.588486671447754,-8.492413520812988
les lapins descendent les escaliers de la maison et attend le repas chaud,-8.804166793823242,-12.038775444030762,-9.700523376464844,-8.751449584960938,-9.259528160095215,-8.990093231201172
les lapins descendent les escaliers de la maison et attendent le repas chaud,-10.677359580993652,-17.57196807861328,-10.221595764160156,-8.776002883911133,-9.292820930480957,-9.694409370422363
le lapin descend les escaliers de la maison et attendent le repas chaud,-11.458098411560059,-18.218706130981445,-10.818106651306152,-14.107551097869873,-12.584190368652344,-14.333064556121826
le lapin descend les escaliers de la maison et arrive au lieu de rendez-vous,-9.644805908203125,-13.081714630126953,-11.286540985107422,-8.512983322143555,-6.859119892120361,-6.109624862670898
les lapins descendent les escaliers de la maison et arrive au lieu de rendez-vous,-10.879297256469727,-14.952040672302246,-11.967231750488281,-8.613330841064453,-8.42927074432373,-8.453116416931152
les lapins descendent les escaliers de la maison et arrivent au lieu de rendez-vous,-10.516377449035645,-14.178014755249023,-8.89744758605957,-8.00166130065918,-6.275887966156006,-7.196030616760254
le lapin descend les escaliers de la maison et arrivent au lieu de rendez-vous,-11.497184753417969,-12.801480293273926,-9.409719467163086,-11.163801193237305,-7.807485580444336,-8.392023086547852
le lapin descend les escaliers de la maison et met la nappe sur la table,-9.426748275756836,-12.333009719848633,-10.927359580993652,-8.159624099731445,-7.812535285949707,-6.192378997802734
les lapins descendent les escaliers de la maison et met la nappe sur la table,-9.871430397033691,-12.824705123901367,-11.050863265991211,-8.526995658874512,-9.124375343322754,-8.213089942932129
les lapins descendent les escaliers de la maison et mettent la nappe sur la table,-9.943116188049316,-14.07127571105957,-11.785971641540527,-7.322088241577148,-5.838159561157227,-6.538622856140137
le lapin descend les escaliers de la maison et mettent la nappe sur la table,-10.830134391784668,-14.5643949508667,-12.475565910339355,-10.064502716064453,-8.28317642211914,-8.158289909362793
le lapin attend le repas chaud et arrive au lieu de rendez-vous,-7.599322319030762,-10.94308853149414,-7.142239570617676,-6.748349189758301,-7.594208717346191,-7.138336658477783
les lapins attendent le repas chaud et arrive au lieu de rendez-vous,-8.224443435668945,-11.132393836975098,-8.43784236907959,-7.655768871307373,-8.130043029785156,-8.597912788391113
les lapins attendent le repas chaud et arrivent au lieu de rendez-vous,-8.001553535461426,-12.01801872253418,-7.131800651550293,-7.553263187408447,-8.816116333007812,-8.51894760131836
le lapin attend le repas chaud et arrivent au lieu de rendez-vous,-9.564342498779297,-11.877257347106934,-8.328429222106934,-9.495237350463867,-13.206828117370605,-10.322452545166016
le lapin attend le repas chaud et met la nappe sur la table,-8.7974853515625,-10.135237693786621,-8.761916160583496,-7.003961086273193,-7.434132099151611,-6.729249477386475
les lapins attendent le repas chaud et met la nappe sur la table,-8.249135971069336,-10.098270416259766,-8.891938209533691,-7.615255355834961,-8.34977912902832,-7.447803020477295
les lapins attendent le repas chaud et mettent la nappe sur la table,-7.492481708526611,-11.494342803955078,-9.960506439208984,-6.223117828369141,-8.19282341003418,-6.391149520874023
le lapin attend le repas chaud et mettent la nappe sur la table,-9.247482299804688,-13.185755729675293,-11.93389892578125,-8.221019744873047,-12.535215377807617,-8.204944610595703
le lapin arrive au lieu de rendez-vous et met la nappe sur la table,-11.256345748901367,-13.259252548217773,-10.824881553649902,-6.405986785888672,-5.791436195373535,-6.4120073318481445
les lapins arrivent au lieu de rendez-vous et met la nappe sur la table,-11.416753768920898,-13.721955299377441,-10.930343627929688,-7.826826572418213,-8.20870590209961,-7.865377902984619
les lapins arrivent au lieu de rendez-vous et mettent la nappe sur la table,-11.551030158996582,-14.260976791381836,-11.122184753417969,-7.054333686828613,-5.664600372314453,-4.9246602058410645
le lapin arrive au lieu de rendez-vous et mettent la nappe sur la table,-12.085563659667969,-14.218360900878906,-11.245599746704102,-10.592050552368164,-9.539508819580078,-8.260172843933105
