sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13
the roommates that the guards hate leave,-10.888540267944336,-13.137517929077148,-13.045884132385254,-10.31769323348999,-11.556427001953125,-11.967203140258789
the roommates that the guard hate leave,-11.985079765319824,-14.377903938293457,-13.205455780029297,-12.276403903961182,-14.840841293334961,-14.036040306091309
the roommate that the guard loves leaves,-6.840116500854492,-9.135102272033691,-7.390857219696045,-11.698301315307617,-12.881795883178711,-14.90017032623291
the roommate that the guards loves leaves,-11.590384483337402,-9.435539245605469,-9.75353717803955,-15.350640296936035,-15.61339282989502,-13.732675552368164
the roommate that the guards love leaves,-6.088363170623779,-7.560184478759766,-7.068258285522461,-11.559523582458496,-13.884419441223145,-13.682023048400879
the roommate that the guard love leaves,-9.556587219238281,-12.09389591217041,-10.545607566833496,-13.187108039855957,-11.703330993652344,-12.518596649169922
the roommates that the guard loves leave,-6.273347854614258,-7.886580467224121,-6.719298362731934,-11.279370784759521,-13.194175720214844,-14.280014991760254
the roommates that the guards loves leave,-11.138916969299316,-9.876581192016602,-9.428911209106445,-15.31671142578125,-14.921723365783691,-13.790179252624512
the roommates that the guards love leave,-5.990889549255371,-8.705236434936523,-7.144904136657715,-11.260623931884766,-13.053008079528809,-13.462542533874512
the roommates that the guard love leave,-9.188871383666992,-11.17091178894043,-10.147839546203613,-12.531342506408691,-11.74304485321045,-12.16050910949707
the roommate that the guard admires leaves,-14.109498023986816,-18.646215438842773,-16.737969398498535,-14.93216609954834,-18.181228637695312,-19.41368579864502
the roommate that the guards admires leaves,-17.614601135253906,-22.571731090545654,-17.299173831939697,-16.440990447998047,-17.102014541625977,-19.400080680847168
the roommate that the guards admire leaves,-16.22628688812256,-21.485135555267334,-15.667810916900635,-14.345383644104004,-18.14083194732666,-17.135308265686035
the roommate that the guard admire leaves,-12.547810554504395,-16.580591201782227,-15.084248542785645,-16.753478050231934,-19.844745635986328,-17.026421546936035
the roommates that the guard admires leave,-14.124825477600098,-19.000596523284912,-16.27858066558838,-14.398588180541992,-17.614169120788574,-20.079588890075684
the roommates that the guards admires leave,-18.14180850982666,-25.219799518585205,-16.922630786895752,-15.426448822021484,-15.71827507019043,-20.878324508666992
the roommates that the guards admire leave,-16.862716674804688,-24.09300184249878,-15.23616075515747,-12.795049667358398,-16.24862003326416,-16.384166717529297
the roommates that the guard admire leave,-12.774683952331543,-17.007822036743164,-14.594159126281738,-15.40162181854248,-18.317505836486816,-15.754247665405273
the roommate that the guard likes sits,-7.759058952331543,-9.808616638183594,-7.292394638061523,-14.730911254882812,-11.946720123291016,-15.012608528137207
the roommate that the guards likes sits,-10.635623931884766,-9.277969360351562,-9.831262588500977,-14.201485633850098,-10.152583122253418,-15.175162315368652
the roommate that the guards like sits,-6.387230396270752,-6.907575607299805,-7.137526988983154,-8.462790489196777,-10.565658569335938,-9.921253204345703
the roommate that the guard like sits,-6.649219989776611,-9.137212753295898,-8.655839920043945,-8.5971040725708,-11.61575698852539,-10.474672317504883
the roommates that the guard likes sit,-7.291619300842285,-8.36229133605957,-7.023119926452637,-15.18342399597168,-13.349101066589355,-14.716355323791504
the roommates that the guards likes sit,-10.434676170349121,-8.662397384643555,-9.962200164794922,-14.32190990447998,-9.925612926483154,-15.197240829467773
the roommates that the guards like sit,-6.208298206329346,-7.063021659851074,-6.714129447937012,-8.55900764465332,-10.202244758605957,-9.856338500976562
the roommates that the guard like sit,-6.7918806076049805,-8.208418846130371,-8.559366226196289,-7.945563316345215,-12.011474609375,-10.43721866607666
the roommate that the guard hates sits,-13.730936050415039,-16.855310440063477,-16.20097780227661,-14.476930618286133,-15.92209243774414,-16.59462547302246
the roommate that the guards hates sits,-14.66377878189087,-18.06500816345215,-16.94658136367798,-14.18856430053711,-14.903007507324219,-17.033218383789062
the roommate that the guards hate sits,-10.472505569458008,-12.717437744140625,-12.971635818481445,-11.036824703216553,-12.314574241638184,-12.528457641601562
the roommate that the guard hate sits,-11.65553092956543,-15.209617614746094,-13.468925476074219,-13.322425842285156,-14.33391284942627,-14.54731798171997
the roommates that the guard hates sit,-14.225914001464844,-14.058055400848389,-15.661251068115234,-13.499515056610107,-16.515435218811035,-16.887968063354492
the roommates that the guards hates sit,-15.138495922088623,-18.11419916152954,-16.54874277114868,-13.690955638885498,-14.165576934814453,-17.528356552124023
the roommates that the guards hate sit,-10.888540267944336,-13.137517929077148,-13.045884132385254,-10.31769323348999,-11.556427001953125,-11.967203140258789
the roommates that the guard hate sit,-11.985079765319824,-14.377903938293457,-13.205455780029297,-12.276403903961182,-14.840841293334961,-14.036040306091309
the roommate that the guard loves sits,-6.840116500854492,-9.135102272033691,-7.390857219696045,-11.698301315307617,-12.881795883178711,-14.90017032623291
the roommate that the guards loves sits,-11.590384483337402,-9.435539245605469,-9.75353717803955,-15.350637912750244,-15.61339282989502,-13.732682228088379
the roommate that the guards love sits,-6.088363170623779,-7.560184478759766,-7.068258285522461,-11.559523582458496,-13.884419441223145,-13.682023048400879
the roommate that the guard love sits,-9.556587219238281,-12.09389591217041,-10.545607566833496,-13.187108039855957,-11.703330993652344,-12.518596649169922
the roommates that the guard loves sit,-6.273347854614258,-7.886580467224121,-6.719298362731934,-11.279370784759521,-13.194175720214844,-14.280014991760254
the roommates that the guards loves sit,-11.138916969299316,-9.876581192016602,-9.428911209106445,-15.31671142578125,-14.921723365783691,-13.790179252624512
the roommates that the guards love sit,-5.990889549255371,-8.705236434936523,-7.144904136657715,-11.260623931884766,-13.053008079528809,-13.462542533874512
the roommates that the guard love sit,-9.188871383666992,-11.17091178894043,-10.147839546203613,-12.531342506408691,-11.74304485321045,-12.16050910949707
the roommate that the guard admires sits,-14.109498023986816,-18.646215438842773,-16.737969398498535,-14.932175636291504,-18.18123722076416,-19.41369342803955
the roommate that the guards admires sits,-17.614601135253906,-22.571731090545654,-17.299173831939697,-16.440990447998047,-17.102014541625977,-19.400080680847168
the roommate that the guards admire sits,-16.22628688812256,-21.485135555267334,-15.667810916900635,-14.345383644104004,-18.14083194732666,-17.135308265686035
the roommate that the guard admire sits,-12.547810554504395,-16.580591201782227,-15.084248542785645,-16.753477096557617,-19.84475612640381,-17.026430130004883
the roommates that the guard admires sit,-14.124825477600098,-19.000596523284912,-16.27858066558838,-14.398588180541992,-17.614169120788574,-20.079588890075684
the roommates that the guards admires sit,-18.14180850982666,-25.219799518585205,-16.922630786895752,-15.426448822021484,-15.71827507019043,-20.878324508666992
the roommates that the guards admire sit,-16.862716674804688,-24.09300184249878,-15.23616075515747,-12.795049667358398,-16.24862003326416,-16.384166717529297
the roommates that the guard admire sit,-12.774683952331543,-17.007822036743164,-14.594159126281738,-15.40162181854248,-18.317505836486816,-15.754247665405273
the roommate that the guard likes thinks,-7.759058952331543,-9.808616638183594,-7.292394638061523,-14.730911254882812,-11.946720123291016,-15.012608528137207
the roommate that the guards likes thinks,-10.635623931884766,-9.277969360351562,-9.831262588500977,-14.201485633850098,-10.152583122253418,-15.175162315368652
the roommate that the guards like thinks,-6.387230396270752,-6.907575607299805,-7.137526988983154,-8.462790489196777,-10.565658569335938,-9.921253204345703
the roommate that the guard like thinks,-6.649219989776611,-9.137212753295898,-8.655839920043945,-8.5971040725708,-11.61575698852539,-10.474672317504883
the roommates that the guard likes think,-7.291619300842285,-8.36229133605957,-7.023119926452637,-15.18342399597168,-13.349101066589355,-14.716355323791504
the roommates that the guards likes think,-10.434676170349121,-8.662397384643555,-9.962200164794922,-14.32190990447998,-9.925612926483154,-15.197240829467773
the roommates that the guards like think,-6.208298206329346,-7.063021659851074,-6.714129447937012,-8.55900764465332,-10.202244758605957,-9.856338500976562
the roommates that the guard like think,-6.7918806076049805,-8.208418846130371,-8.559366226196289,-7.945563316345215,-12.011474609375,-10.43721866607666
the roommate that the guard hates thinks,-13.730936050415039,-16.855310440063477,-16.20097780227661,-14.476930618286133,-15.92209243774414,-16.59462547302246
the roommate that the guards hates thinks,-14.66377878189087,-18.06500816345215,-16.94658136367798,-14.18856430053711,-14.903007507324219,-17.033218383789062
the roommate that the guards hate thinks,-10.472505569458008,-12.717437744140625,-12.971635818481445,-11.036824703216553,-12.314574241638184,-12.528457641601562
the roommate that the guard hate thinks,-11.65553092956543,-15.209617614746094,-13.468925476074219,-13.322425842285156,-14.33391284942627,-14.54731798171997
the roommates that the guard hates think,-14.225914001464844,-14.058055400848389,-15.661251068115234,-13.499515056610107,-16.515435218811035,-16.887968063354492
the roommates that the guards hates think,-15.138495922088623,-18.11419916152954,-16.54874277114868,-13.690955638885498,-14.165576934814453,-17.528356552124023
the roommates that the guards hate think,-10.888540267944336,-13.137517929077148,-13.045884132385254,-10.31769323348999,-11.556427001953125,-11.967203140258789
the roommates that the guard hate think,-11.985079765319824,-14.377903938293457,-13.205455780029297,-12.276403903961182,-14.840841293334961,-14.036040306091309
the roommate that the guard loves thinks,-6.840116500854492,-9.135102272033691,-7.390857219696045,-11.698301315307617,-12.881795883178711,-14.90017032623291
the roommate that the guards loves thinks,-11.590384483337402,-9.435539245605469,-9.75353717803955,-15.350637912750244,-15.61339282989502,-13.732682228088379
the roommate that the guards love thinks,-6.088363170623779,-7.560184478759766,-7.068258285522461,-11.559523582458496,-13.884419441223145,-13.682023048400879
the roommate that the guard love thinks,-9.556587219238281,-12.09389591217041,-10.545607566833496,-13.187108039855957,-11.703330993652344,-12.518596649169922
the roommates that the guard loves think,-6.273347854614258,-7.886580467224121,-6.719298362731934,-11.279370784759521,-13.194175720214844,-14.280014991760254
the roommates that the guards loves think,-11.138916969299316,-9.876581192016602,-9.428911209106445,-15.31671142578125,-14.921723365783691,-13.790179252624512
the roommates that the guards love think,-5.990889549255371,-8.705236434936523,-7.144904136657715,-11.260623931884766,-13.053008079528809,-13.462542533874512
the roommates that the guard love think,-9.188871383666992,-11.17091178894043,-10.147839546203613,-12.531342506408691,-11.74304485321045,-12.16050910949707
the roommate that the guard admires thinks,-14.109498023986816,-18.646215438842773,-16.737969398498535,-14.932175636291504,-18.18123722076416,-19.41369342803955
the roommate that the guards admires thinks,-17.614601135253906,-22.571731090545654,-17.299173831939697,-16.440990447998047,-17.102014541625977,-19.400080680847168
