sentence,fr_childes_best_clm_42,fr_childes_best_clm_30,fr_childes_best_clm_13,fr_wikipedia_best_clm_42,fr_wikipedia_best_clm_30,fr_wikipedia_best_clm_13,fr_childes_convergence_clm_42,fr_childes_convergence_clm_30,fr_childes_convergence_clm_13,fr_wikipedia_convergence_clm_42,fr_wikipedia_convergence_clm_30,fr_wikipedia_convergence_clm_13,fr_wikipedia_best_mlm_42,fr_wikipedia_best_mlm_30,fr_wikipedia_best_mlm_13,fr_childes_best_mlm_42,fr_childes_best_mlm_30,fr_childes_best_mlm_13
le client connaît beaucoup de langues étrangères et écrit dans un journal tous les jours,-103.5501480102539,-109.17170715332031,-103.89002227783203,-175.16990661621094,-162.00900268554688,-152.19728088378906,-131.5751190185547,-150.21412658691406,-132.77825927734375,-201.43002319335938,-182.1436004638672,-188.91873168945312,-200.301513671875,-196.69149780273438,-197.77047729492188,-139.17530822753906,-120.70750427246094,-110.2015609741211
le client connaît beaucoup de langues étrangères et écrivent dans un journal tous les jours,-103.48814392089844,-107.3384017944336,-107.34141540527344,-179.49270629882812,-167.1063995361328,-151.4910125732422,-131.383056640625,-148.2573699951172,-138.23399353027344,-207.57772827148438,-186.95733642578125,-184.18678283691406,-202.86566162109375,-198.23895263671875,-201.72447204589844,-144.01710510253906,-135.5771026611328,-118.373046875
l' officier connaît beaucoup de langues étrangères et connaît beaucoup de langues étrangères,-121.64971160888672,-120.0711441040039,-119.31721496582031,-231.310791015625,-212.9652099609375,-206.87869262695312,-152.43148803710938,-156.2222900390625,-157.93858337402344,-257.7862854003906,-243.67324829101562,-267.2636413574219,-295.68597412109375,-278.131591796875,-282.0529479980469,-125.8316421508789,-129.8698272705078,-101.82965087890625
l' officier connaît beaucoup de langues étrangères et connaissent beaucoup de langues étrangères,-121.68914794921875,-120.73844909667969,-120.62467956542969,-209.17709350585938,-192.8572540283203,-193.97032165527344,-157.65713500976562,-164.76150512695312,-159.1183319091797,-243.7919921875,-233.67315673828125,-244.23831176757812,-249.9267578125,-236.4272003173828,-239.4389190673828,-124.70426940917969,-127.78775024414062,-109.49858856201172
l' officier connaît beaucoup de langues étrangères et aime regarder des émissions de télévision,-127.84169006347656,-122.23377227783203,-115.63214111328125,-229.05233764648438,-243.39306640625,-233.1080322265625,-152.41319274902344,-155.67124938964844,-149.35890197753906,-255.06044006347656,-290.0577087402344,-277.18951416015625,-280.2384033203125,-272.401611328125,-282.0641784667969,-174.71575927734375,-167.7899932861328,-138.65753173828125
l' officier connaît beaucoup de langues étrangères et aiment regarder des émissions de télévision,-128.82522583007812,-121.68817901611328,-115.68084716796875,-235.45736694335938,-244.55255126953125,-236.32992553710938,-157.61106872558594,-157.01560974121094,-150.4844207763672,-266.34674072265625,-290.77886962890625,-286.2208251953125,-286.88848876953125,-278.4148864746094,-288.1591796875,-171.49264526367188,-167.65065002441406,-140.51040649414062
l' officier connaît beaucoup de langues étrangères et a vingt trois ans,-109.02702331542969,-103.9460678100586,-103.24649047851562,-157.39752197265625,-144.78436279296875,-148.53248596191406,-141.56210327148438,-139.68112182617188,-136.96739196777344,-177.11691284179688,-172.32557678222656,-180.16184997558594,-180.28050231933594,-171.4404296875,-171.13259887695312,-130.52032470703125,-128.5401611328125,-107.09323120117188
l' officier connaît beaucoup de langues étrangères et ont vingt trois ans,-109.90387725830078,-105.29679870605469,-106.47896575927734,-158.0291290283203,-148.63064575195312,-148.6067657470703,-140.58712768554688,-143.79525756835938,-142.42196655273438,-177.00624084472656,-176.2190399169922,-183.07933044433594,-185.01040649414062,-175.472900390625,-175.80482482910156,-133.56077575683594,-135.51121520996094,-115.27723693847656
l' officier connaît beaucoup de langues étrangères et préfère jouer au tennis avec des collègues,-123.5758056640625,-114.00688171386719,-116.45000457763672,-236.752685546875,-226.42782592773438,-227.81317138671875,-158.73886108398438,-155.50877380371094,-160.79307556152344,-271.66156005859375,-261.7667541503906,-284.7728576660156,-283.1676025390625,-280.5555725097656,-286.1065979003906,-152.17691040039062,-158.24844360351562,-120.26802062988281
l' officier connaît beaucoup de langues étrangères et préfèrent jouer au tennis avec des collègues,-126.26049041748047,-117.10719299316406,-115.8134765625,-237.66207885742188,-228.0691375732422,-224.52964782714844,-155.21556091308594,-156.425048828125,-161.80728149414062,-273.1395263671875,-262.11175537109375,-279.33349609375,-280.5240478515625,-277.7301940917969,-281.9762878417969,-163.51531982421875,-169.17306518554688,-122.2928237915039
l' officier connaît beaucoup de langues étrangères et écrit dans un journal tous les jours,-127.97171783447266,-119.11278533935547,-121.69973754882812,-175.4486083984375,-166.17897033691406,-159.41036987304688,-167.5498809814453,-167.77963256835938,-156.39759826660156,-191.90492248535156,-192.0561981201172,-200.11697387695312,-203.3321533203125,-196.59945678710938,-201.74948120117188,-145.57286071777344,-138.8521728515625,-117.33100891113281
l' officier connaît beaucoup de langues étrangères et écrivent dans un journal tous les jours,-127.27754974365234,-118.97494506835938,-126.23335266113281,-179.61813354492188,-171.31088256835938,-158.50302124023438,-169.25173950195312,-170.61782836914062,-164.51577758789062,-198.305419921875,-197.43846130371094,-196.30117797851562,-205.99717712402344,-198.2897491455078,-205.76895141601562,-154.92083740234375,-151.6868133544922,-124.8403091430664
le pilote connaît beaucoup de langues étrangères et connaît beaucoup de langues étrangères,-96.61111450195312,-111.53907775878906,-103.27935791015625,-226.22113037109375,-212.68121337890625,-191.7160186767578,-118.83901977539062,-141.99264526367188,-126.86337280273438,-257.2523498535156,-240.101806640625,-239.40628051757812,-286.02301025390625,-272.5358581542969,-278.2987060546875,-97.75532531738281,-95.13349914550781,-74.1892318725586
le pilote connaît beaucoup de langues étrangères et connaissent beaucoup de langues étrangères,-95.66930389404297,-111.80426025390625,-104.96176147460938,-202.60548400878906,-191.47430419921875,-180.39109802246094,-121.32823181152344,-153.0923309326172,-131.62265014648438,-240.4019317626953,-225.1949005126953,-221.345458984375,-240.5473175048828,-229.80526733398438,-236.2628173828125,-94.99042510986328,-102.78733825683594,-86.9621810913086
le pilote connaît beaucoup de langues étrangères et aime regarder des émissions de télévision,-105.49283599853516,-112.36199951171875,-102.34811401367188,-220.9516143798828,-239.78147888183594,-216.9121856689453,-130.21786499023438,-150.6253204345703,-127.52407836914062,-256.07489013671875,-281.8372802734375,-248.17086791992188,-272.376220703125,-265.5741271972656,-275.84625244140625,-146.5914764404297,-141.66207885742188,-111.13351440429688
le pilote connaît beaucoup de langues étrangères et aiment regarder des émissions de télévision,-105.33029174804688,-112.75456237792969,-103.25399017333984,-225.1938934326172,-240.30140686035156,-219.9873046875,-128.99696350097656,-143.10601806640625,-131.61642456054688,-259.521728515625,-283.6925354003906,-260.6906433105469,-280.1800231933594,-271.8163757324219,-283.56207275390625,-143.55751037597656,-141.2952880859375,-111.88939666748047
le pilote connaît beaucoup de langues étrangères et a vingt trois ans,-84.43455505371094,-92.27074432373047,-85.2992172241211,-148.8787384033203,-140.0204315185547,-133.7787322998047,-114.61776733398438,-121.99436950683594,-109.04957580566406,-174.2863311767578,-161.60877990722656,-163.7227020263672,-172.97264099121094,-165.29661560058594,-165.99375915527344,-102.63935089111328,-98.02104187011719,-77.35172271728516
le pilote connaît beaucoup de langues étrangères et ont vingt trois ans,-87.8808822631836,-93.59016418457031,-89.01654052734375,-151.0410614013672,-145.01272583007812,-134.66229248046875,-115.93710327148438,-126.8051986694336,-113.55592346191406,-173.4153594970703,-165.5400848388672,-164.1805419921875,-177.84579467773438,-168.95233154296875,-170.70840454101562,-105.604248046875,-103.63838958740234,-83.54621887207031
le pilote connaît beaucoup de langues étrangères et préfère jouer au tennis avec des collègues,-99.66693115234375,-105.54583740234375,-102.25452423095703,-227.29757690429688,-224.50926208496094,-213.41612243652344,-129.3032684326172,-149.99847412109375,-133.10511779785156,-269.86737060546875,-252.58529663085938,-261.4729309082031,-274.50958251953125,-272.57489013671875,-276.27392578125,-126.82937622070312,-127.93490600585938,-92.22265625
le pilote connaît beaucoup de langues étrangères et préfèrent jouer au tennis avec des collègues,-102.28173065185547,-109.69828796386719,-102.50971221923828,-226.6536407470703,-225.1370086669922,-209.35401916503906,-129.83401489257812,-158.4416046142578,-141.45574951171875,-270.6772155761719,-250.57498168945312,-257.1686096191406,-272.89080810546875,-269.7347412109375,-272.60894775390625,-132.2248077392578,-145.06536865234375,-93.06536102294922
le pilote connaît beaucoup de langues étrangères et écrit dans un journal tous les jours,-107.01785278320312,-108.67872619628906,-108.69863891601562,-166.24427795410156,-166.24887084960938,-143.31163024902344,-146.33778381347656,-150.55999755859375,-133.37718200683594,-186.66744995117188,-184.55520629882812,-176.75082397460938,-196.061279296875,-191.36544799804688,-195.27560424804688,-119.22477722167969,-115.43601989746094,-93.37422180175781
le pilote connaît beaucoup de langues étrangères et écrivent dans un journal tous les jours,-106.63957214355469,-108.65742492675781,-113.39776611328125,-169.86227416992188,-170.2259063720703,-142.6713409423828,-144.4539337158203,-153.03395080566406,-143.0486602783203,-191.53321838378906,-188.03851318359375,-170.99588012695312,-198.78192138671875,-192.40576171875,-200.22763061523438,-125.82992553710938,-134.0711669921875,-101.58465576171875
le consultant connaît beaucoup de langues étrangères et connaît beaucoup de langues étrangères,-98.25770568847656,-115.96167755126953,-108.17318725585938,-227.15838623046875,-209.90805053710938,-200.11410522460938,-145.0264892578125,-147.15020751953125,-121.74176025390625,-249.95314025878906,-235.47129821777344,-250.88037109375,-294.47509765625,-281.2555236816406,-277.23919677734375,-126.33892822265625,-113.29247283935547,-93.05921173095703
le consultant connaît beaucoup de langues étrangères et connaissent beaucoup de langues étrangères,-99.91577911376953,-115.1214828491211,-108.22823333740234,-206.10513305664062,-191.07083129882812,-187.8751983642578,-155.6558074951172,-153.9784698486328,-129.14791870117188,-239.07968139648438,-227.9082489013672,-230.50399780273438,-248.64431762695312,-238.78390502929688,-233.47601318359375,-119.14451599121094,-115.39424896240234,-104.25623321533203
le consultant connaît beaucoup de langues étrangères et aime regarder des émissions de télévision,-103.9669189453125,-114.27727508544922,-103.62641906738281,-226.4675750732422,-244.3946533203125,-225.68104553222656,-140.184814453125,-149.73118591308594,-119.95558166503906,-254.03662109375,-287.6254577636719,-260.4726257324219,-279.7119140625,-275.17822265625,-275.7871398925781,-172.4119873046875,-155.73301696777344,-132.4963836669922
le consultant connaît beaucoup de langues étrangères et aiment regarder des émissions de télévision,-104.8227767944336,-113.7001724243164,-104.06463623046875,-231.68911743164062,-244.3521728515625,-229.345703125,-139.05740356445312,-146.5066375732422,-124.96768951416016,-263.6296081542969,-286.4571228027344,-269.6529235839844,-285.95269775390625,-281.13714599609375,-282.15802001953125,-168.19505310058594,-154.25946044921875,-133.1127166748047
le consultant connaît beaucoup de langues étrangères et a vingt trois ans,-86.2842025756836,-98.21492767333984,-89.85728454589844,-154.98204040527344,-144.80250549316406,-144.05584716796875,-133.09071350097656,-130.5104217529297,-109.16136169433594,-175.9477081298828,-164.9846649169922,-174.8843536376953,-179.70571899414062,-174.88421630859375,-165.6936492919922,-123.60770416259766,-111.01622009277344,-95.7829360961914
le consultant connaît beaucoup de langues étrangères et ont vingt trois ans,-87.63461303710938,-98.28347778320312,-93.65223693847656,-157.25880432128906,-148.57691955566406,-144.13729858398438,-129.65940856933594,-131.39871215820312,-117.16472625732422,-177.166748046875,-169.06072998046875,-175.10159301757812,-184.23568725585938,-177.7855682373047,-169.70510864257812,-126.74051666259766,-118.41983795166016,-101.16253662109375
le consultant connaît beaucoup de langues étrangères et préfère jouer au tennis avec des collègues,-101.7217025756836,-110.51773071289062,-108.06175231933594,-234.85626220703125,-227.96788024902344,-222.28965759277344,-148.9689483642578,-150.18800354003906,-140.36505126953125,-268.8529052734375,-257.3594665527344,-271.0815124511719,-282.6701354980469,-285.6894836425781,-281.7212829589844,-153.3507537841797,-143.5041046142578,-116.12684631347656
le consultant connaît beaucoup de langues étrangères et préfèrent jouer au tennis avec des collègues,-103.00005340576172,-112.96656799316406,-104.86395263671875,-236.95040893554688,-230.8665771484375,-219.11961364746094,-146.9110870361328,-155.35549926757812,-140.24815368652344,-271.4644775390625,-258.6616516113281,-265.8518981933594,-280.25244140625,-282.8417663574219,-277.2961730957031,-165.34878540039062,-157.77621459960938,-118.0667724609375
le consultant connaît beaucoup de langues étrangères et écrit dans un journal tous les jours,-106.40078735351562,-113.7968521118164,-109.97606658935547,-173.40249633789062,-164.41795349121094,-153.3002471923828,-159.35382080078125,-150.85519409179688,-135.4167938232422,-186.60829162597656,-185.33230590820312,-187.137451171875,-202.2977294921875,-200.00381469726562,-196.68646240234375,-147.77920532226562,-129.99954223632812,-112.45625305175781
le consultant connaît beaucoup de langues étrangères et écrivent dans un journal tous les jours,-105.41233825683594,-110.99749755859375,-114.14791870117188,-178.6675262451172,-169.5812225341797,-152.8610382080078,-159.4101104736328,-151.46871948242188,-137.0527801513672,-194.55697631835938,-189.48316955566406,-182.72972106933594,-205.07183837890625,-201.77999877929688,-200.8367919921875,-153.7646484375,-143.5081329345703,-123.03580474853516
